,City,Latitude,Longitude,Country,pm25_present,pm25_unit,pm25_mean,pm25_median,no2_present,no2_unit,no2_mean,no2_median,o3_present,o3_unit,o3_mean,o3_median,pm10_present,pm10_unit,pm10_mean,pm10_median,co_present,co_unit,co_mean,co_median,so2_present,so2_unit,so2_mean,so2_median,bc_present,bc_unit,bc_mean,bc_median
1039,Chicago-Naperville-Joliet,41.6067,-87.3047,US,True,µg/m³,6.590000000000001,5.85,False,,,,False,,,,True,µg/m³,12.0,12.0,True,ppm,0.28,0.28,False,,,,True,µg/m³,0.43,0.43
1040,COOK,41.864329,-89.6908,US,True,µg/m³,4.575,3.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1041,Mount Vernon,38.088902,-88.625,US,True,µg/m³,8.8,8.8,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1042,JERSEY,39.101439,-90.344494,US,True,µg/m³,15.0,15.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1043,Bloomington-Normal,40.5169,-88.9975,US,True,µg/m³,10.75,10.75,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1044,Peoria,40.6978,-89.5889,US,True,µg/m³,11.65,11.65,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1045,RANDOLPH,38.1761,-89.7883,US,True,µg/m³,2.1,2.1,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1046,St. Louis,38.448581,-90.398436,US,True,µg/m³,9.075,9.25,False,,,,False,,,,True,µg/m³,10.0,9.5,True,ppm,0.2275,0.215,False,,,,False,,,
1047,SANGAMON,39.831921,-89.644164,US,True,µg/m³,16.400000000000002,16.400000000000002,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1048,Elkhart-Goshen,41.656944,-85.96833,US,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,,True,µg/m³,2.09,2.09
1049,Anderson,40.125557,-85.652222,US,True,µg/m³,5.75,5.75,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1050,Indianapolis,39.787933,-86.13088,US,True,µg/m³,9.3,9.25,False,,,,False,,,,False,,,,True,ppm,0.3,0.18,False,,,,True,µg/m³,0.6425000000000001,0.595
1051,Evansville,37.977222,-87.59639,US,False,,,,False,,,,False,,,,False,,,,True,ppm,0.23,0.23,False,,,,True,µg/m³,0.32499999999999996,0.32499999999999996
1052,Waterloo-Cedar Falls,42.5014,-92.315804,US,True,µg/m³,6.5,6.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1053,Clinton,41.823101,-90.211899,US,True,µg/m³,7.0,7.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1054,Iowa City,41.658195,-91.503471,US,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1055,Cedar Rapids,41.9767,-91.6878,US,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,,True,ppm,0.13,0.13,False,,,,False,,,
1056,MONTGOMERY,40.970001,-95.044998,US,True,µg/m³,5.333333333333333,4.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1057,MUSCATINE,41.4014,-91.0684,US,True,µg/m³,3.0,3.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1058,PALO ALTO,43.123299,-94.693298,US,True,µg/m³,6.5,6.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1059,Des Moines,41.6031,-93.643303,US,True,µg/m³,-0.5,-0.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1060,Davenport-Moline-Rock Island,41.529999,-90.587502,US,True,µg/m³,7.5,7.5,False,,,,False,,,,True,µg/m³,17.5,17.5,True,ppm,0.11499999999999999,0.11499999999999999,False,,,,False,,,
1061,VAN BUREN,40.693298,-92.006104,US,True,µg/m³,9.0,9.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1062,Kansas City,39.047911,-94.6356,US,True,µg/m³,4.591666666666667,4.6,False,,,,False,,,,True,µg/m³,13.333333333333334,14.5,True,ppm,0.14,0.14,False,,,,False,,,
1063,Wichita,37.7011,-97.3139,US,True,µg/m³,5.300000000000001,5.300000000000001,False,,,,False,,,,True,µg/m³,14.166666666666666,12.0,False,,,,False,,,,False,,,
1064,Topeka,39.0242,-95.7114,US,True,µg/m³,5.9,5.9,False,,,,False,,,,True,µg/m³,8.5,8.5,False,,,,False,,,,False,,,
1065,SHERMAN,39.342801,-101.702996,US,False,,,,False,,,,False,,,,True,µg/m³,7.5,7.5,False,,,,False,,,,False,,,
1066,TREGO,38.7703,-99.7636,US,True,µg/m³,5.05,5.05,False,,,,False,,,,True,µg/m³,4.5,4.5,False,,,,False,,,,False,,,
1067,Bowling Green,37.1314,-86.1481,US,True,µg/m³,8.4,8.4,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1068,Louisville,38.2286,-85.6544,US,True,µg/m³,13.533333333333333,13.7,False,,,,False,,,,True,µg/m³,15.0,15.0,True,ppm,0.1375,0.14,False,,,,False,,,
1069,JEFFERSON,38.1825,-122.7789,US,True,µg/m³,11.875,10.85,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1070,Shreveport-Bossier City,32.5364,-93.7492,US,True,µg/m³,2.7,2.7,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1071,Lake Charles,30.2625,-93.285,US,True,µg/m³,7.6,7.6,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1072,Baton Rouge,30.315,-91.1769,US,True,µg/m³,7.199999999999999,5.7,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1073,Lafayette,30.2258,-92.042801,US,True,µg/m³,5.199999999999999,5.199999999999999,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1074,Houma-Bayou Cane-Thibodaux,29.7639,-90.7653,US,True,µg/m³,3.8499999999999996,3.8499999999999996,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1075,New Orleans-Metairie-Kenner,29.9933,-90.1997,US,True,µg/m³,2.5,2.5999999999999996,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1076,Lewiston-Auburn,44.089355,-70.214134,US,True,µg/m³,6.5,6.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1077,AROOSTOOK,46.682299,-68.033096,US,True,µg/m³,8.216666666666667,6.15,False,,,,False,,,,True,µg/m³,34.5,34.5,True,ppm,0.325,0.325,False,,,,False,,,
1078,HANCOCK,44.377048,-68.260902,US,True,µg/m³,1.3,1.3,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1079,OXFORD,44.5514,-70.5463,US,True,µg/m³,5.0,5.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1080,Bangor,44.798859,-68.769676,US,True,µg/m³,3.0,3.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1081,Baltimore-Towson,39.2981,-76.631599,US,True,µg/m³,4.0,2.5,False,,,,False,,,,False,,,,True,ppm,0.2,0.2,False,,,,False,,,
1082,DORCHESTER,38.5876,-76.1408,US,True,µg/m³,5.5,5.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1083,GARRETT,39.705799,-79.011902,US,True,µg/m³,2.0,2.0,False,,,,False,,,,False,,,,True,ppm,0.13,0.13,False,,,,False,,,
1084,HOWARD,39.143197,-76.846192,US,True,µg/m³,8.5,8.5,False,,,,False,,,,False,,,,True,ppm,0.05,0.05,False,,,,True,µg/m³,0.4,0.4
1085,KENT,39.305199,-75.797203,US,True,µg/m³,4.5,4.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1086,Hagerstown-Martinsburg,39.565601,-77.721901,US,True,µg/m³,3.0,3.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1087,BERKSHIRE,42.702223,-73.110414,US,True,µg/m³,2.0,2.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1088,Providence-New Bedford-Fall River,41.829495,-71.417457,US,True,µg/m³,3.1666666666666665,2.5,False,,,,False,,,,False,,,,True,ppm,0.23500000000000001,0.22,False,,,,True,µg/m³,0.27666666666666667,0.245
1089,Boston-Cambridge-Quincy,42.329399,-71.082497,US,True,µg/m³,4.0,4.5,False,,,,False,,,,False,,,,True,ppm,0.185,0.185,False,,,,False,,,
1090,FRANKLIN,42.605816,-72.596689,US,True,µg/m³,5.0,5.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1091,HAMPDEN,42.120248,-72.58499,US,True,µg/m³,7.0,7.0,False,,,,False,,,,False,,,,True,ppm,0.5800000000000001,0.5800000000000001,False,,,,False,,,
1092,Springfield,37.256069,-93.299692,US,True,µg/m³,6.283333333333334,6.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1093,PLYMOUTH,42.065119,-71.012686,US,True,µg/m³,3.0,3.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1094,SUFFOLK,42.325197,-71.056056,US,True,µg/m³,5.5,5.5,False,,,,False,,,,False,,,,True,ppm,0.09,0.09,False,,,,False,,,
1095,Worcester,42.263901,-71.794701,US,True,µg/m³,4.5,4.5,False,,,,False,,,,False,,,,True,ppm,0.29000000000000004,0.29000000000000004,False,,,,False,,,
1096,Bay City,43.5714,-83.8908,US,True,µg/m³,3.4000000000000004,3.4000000000000004,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1097,Sault Ste. Marie,46.49361,-84.364197,US,True,µg/m³,0.75,0.75,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1098,Flint,43.0289,-83.669403,US,True,µg/m³,5.550000000000001,5.550000000000001,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1099,Lansing-East Lansing,42.76138,-84.562867,US,True,µg/m³,8.25,8.25,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1100,Kalamazoo-Portage,42.2781,-85.5419,US,True,µg/m³,4.45,4.45,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1101,Grand Rapids-Wyoming,42.984699,-85.671097,US,True,µg/m³,7.85,7.85,False,,,,False,,,,False,,,,True,ppm,0.16,0.16,False,,,,False,,,
1102,Adrian,41.995602,-83.946701,US,True,µg/m³,2.05,2.05,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1103,Cadillac,44.3106,-84.891899,US,True,µg/m³,3.7,3.7,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1104,Detroit-Warren-Livonia,42.2283,-83.2092,US,True,µg/m³,6.7375,6.75,False,,,,False,,,,True,µg/m³,8.0,8.0,True,ppm,0.09999999999999999,0.0,False,,,,False,,,
1105,Ann Arbor,42.24,-83.5997,US,True,µg/m³,4.3,4.3,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1106,WAYNE,42.261669,-83.425168,US,True,µg/m³,5.0,5.0,False,,,,False,,,,False,,,,True,ppm,0.3,0.25,False,,,,False,,,
1107,Minneapolis-St. Paul-Bloomington,45.1425,-93.2139,US,True,µg/m³,4.5625,4.0,False,,,,False,,,,True,µg/m³,9.0,7.5,True,ppm,0.28833333333333333,0.33,False,,,,False,,,
1108,BECKER,46.8511,-95.8467,US,True,µg/m³,-2.0,-2.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1109,BELTRAMI,47.878159,-95.029172,US,True,µg/m³,2.0,2.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1110,CARLTON,46.713694,-92.511722,US,True,µg/m³,1.0,1.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1111,CASS,47.38443,-94.60166,US,True,µg/m³,5.5,5.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1112,DAKOTA,44.706123,-93.285803,US,True,µg/m³,3.0,3.0,False,,,,False,,,,False,,,,True,ppm,0.135,0.135,False,,,,False,,,
1113,HENNEPIN,45.008297,-93.277041,US,False,,,,False,,,,False,,,,True,µg/m³,17.75,19.0,False,,,,False,,,,False,,,
1114,LAKE,47.6925,-114.0122,US,True,µg/m³,2.0,2.0,False,,,,False,,,,True,µg/m³,19.0,19.0,False,,,,False,,,,False,,,
1115,Marshall,32.6706,-95.835,US,True,µg/m³,1.4,1.55,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1116,RAMSEY,44.9507,-93.0985,US,False,,,,False,,,,False,,,,True,µg/m³,21.0,21.0,False,,,,False,,,,False,,,
1117,ST. LOUIS,47.5212,-92.5393,US,True,µg/m³,-1.0,-1.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1118,Duluth,46.743889,-92.166946,US,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1119,BOLIVAR,33.750833,-90.734167,US,True,µg/m³,3.7,3.7,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1120,Memphis,34.820556,-89.987778,US,True,µg/m³,6.4799999999999995,5.8,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1121,Hattiesburg,31.322779,-89.287498,US,True,µg/m³,6.65,6.65,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1122,Gulfport-Biloxi,30.3008,-89.395798,US,True,µg/m³,2.125,2.05,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1123,Jackson,43.48256,-110.745261,US,True,µg/m³,6.175000000000001,6.45,False,,,,False,,,,True,µg/m³,7.0,7.0,False,,,,False,,,,False,,,
1124,Pascagoula,30.377501,-88.533897,US,True,µg/m³,2.55,2.55,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1125,St. Joseph,39.741667,-94.858333,US,True,µg/m³,7.05,7.05,False,,,,False,,,,True,µg/m³,11.0,11.0,False,,,,False,,,,False,,,
1126,CEDAR,37.70097,-94.03474,US,True,µg/m³,2.6999999999999997,2.6999999999999997,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1127,Joplin,37.19822,-94.31702,US,False,,,,False,,,,False,,,,True,µg/m³,9.0,9.0,False,,,,False,,,,False,,,
1128,MONROE,39.4751,-91.78899,US,False,,,,False,,,,False,,,,True,µg/m³,7.0,7.0,False,,,,False,,,,False,,,
1129,ST. LOUIS (CITY),38.65643,-90.18977,US,True,µg/m³,9.25,9.25,False,,,,False,,,,True,µg/m³,13.0,13.0,False,,,,False,,,,False,,,
1130,FERGUS,47.048537,-109.455315,US,True,µg/m³,2.5,2.5,False,,,,False,,,,True,µg/m³,6.5,6.5,False,,,,False,,,,False,,,
1131,FLATHEAD,48.363694,-114.189272,US,True,µg/m³,21.25,21.25,False,,,,False,,,,True,µg/m³,43.25,39.5,False,,,,False,,,,False,,,
1132,GALLATIN,45.683765,-111.056282,US,True,µg/m³,11.1,11.4,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1133,LEWIS AND CLARK,46.8505,-111.987164,US,True,µg/m³,5.2,5.2,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1134,Helena,46.6588,-112.0131,US,True,µg/m³,14.399999999999999,14.399999999999999,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1135,LINCOLN,48.3841,-115.548,US,True,µg/m³,41.2,41.2,False,,,,False,,,,True,µg/m³,36.0,36.0,False,,,,False,,,,False,,,
1136,MISSOULA,46.842297,-114.020549,US,True,µg/m³,14.216666666666669,13.7,False,,,,False,,,,True,µg/m³,31.5,31.5,False,,,,False,,,,False,,,
1137,PHILLIPS,48.317507,-107.862471,US,True,µg/m³,1.15,1.15,False,,,,False,,,,True,µg/m³,5.5,5.5,False,,,,False,,,,False,,,
1138,POWDER RIVER,45.440295,-105.37028,US,True,µg/m³,4.699999999999999,4.699999999999999,False,,,,False,,,,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,
1139,RAVALLI,46.243621,-114.158889,US,True,µg/m³,6.199999999999999,6.199999999999999,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1140,RICHLAND,47.8679,-104.676864,US,True,µg/m³,1.9,1.9,False,,,,False,,,,True,µg/m³,8.5,8.5,False,,,,False,,,,False,,,
1141,ROSEBUD,45.366151,-106.48982,US,True,µg/m³,10.8,10.8,False,,,,False,,,,True,µg/m³,13.5,13.5,False,,,,False,,,,False,,,
1142,SANDERS,47.594395,-115.323746,US,True,µg/m³,40.349999999999994,40.349999999999994,False,,,,False,,,,True,µg/m³,41.5,41.5,False,,,,False,,,,False,,,
1143,YELLOWSTONE,45.806357,-108.426551,US,True,µg/m³,9.100000000000001,9.100000000000001,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1144,Omaha-Council Bluffs,41.2474,-95.9731,US,True,µg/m³,3.75,4.5,False,,,,False,,,,True,µg/m³,9.5,9.5,True,ppm,0.32,0.32,False,,,,False,,,
1145,Lincoln,40.812558,-96.675733,US,True,µg/m³,-2.0,-2.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1146,Las Vegas-Paradise,36.163962,-115.11393,US,True,µg/m³,5.188888888888889,4.9,False,,,,False,,,,True,µg/m³,18.133333333333333,16.0,True,ppm,0.32999999999999996,0.32999999999999996,False,,,,False,,,
1147,CLARK,36.141875,-115.078742,US,True,µg/m³,8.125,7.3,False,,,,False,,,,True,µg/m³,20.5,20.5,True,ppm,0.2925,0.235,False,,,,False,,,
1148,DOUGLAS,38.897611,-119.732101,US,True,µg/m³,1.0,1.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1149,ELKO,40.838329,-115.766003,US,False,,,,False,,,,False,,,,True,µg/m³,23.0,23.0,False,,,,False,,,,False,,,
1150,NYE,36.159639,-116.03197,US,False,,,,False,,,,False,,,,True,µg/m³,17.625,10.0,False,,,,False,,,,False,,,
1151,Reno-Sparks,39.52507,-119.807744,US,True,µg/m³,6.25,5.0,False,,,,False,,,,True,µg/m³,24.7,24.0,True,ppm,0.2675,0.29000000000000004,False,,,,False,,,
1152,CARSON CITY,39.144804,-119.766409,US,True,µg/m³,3.0,3.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1153,Atlantic City,39.46487,-74.448738,US,True,µg/m³,-2.0,-2.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1154,New York-Northern New Jersey-Long Island,40.641441,-74.208366,US,True,µg/m³,5.0677419354838715,4.6,False,,,,False,,,,False,,,,True,ppm,0.3425,0.385,False,,,,False,,,
1155,Vineland-Millville-Bridgeton,39.422272,-75.0252,US,True,µg/m³,2.55,2.55,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1156,Trenton-Ewing,40.283092,-74.742645,US,True,µg/m³,0.15,0.15,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1157,UNION,42.751518,-96.707208,US,True,µg/m³,-0.4,-0.4,False,,,,False,,,,True,µg/m³,11.5,11.5,True,ppm,0.55,0.55,False,,,,False,,,
1158,WARREN,40.924606,-75.067825,US,True,µg/m³,6.25,6.25,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1159,Albuquerque,35.0186,-106.651901,US,True,µg/m³,4.666666666666667,4.7,False,,,,False,,,,True,µg/m³,32.5,28.0,True,ppm,0.19,0.19,False,,,,False,,,
1160,BERNALILLO,35.064098,-106.761292,US,False,,,,False,,,,False,,,,True,µg/m³,13.5,13.5,False,,,,False,,,,False,,,
1161,Las Cruces,31.7961,-106.6742,US,True,µg/m³,0.0,0.0,False,,,,False,,,,True,µg/m³,16.333333333333332,17.0,False,,,,False,,,,False,,,
1162,DONA ANA,32.310332,-106.751211,US,True,µg/m³,1.0,1.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1163,Hobbs,32.7267,-103.1233,US,True,µg/m³,0.0,0.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1164,Deming,32.2558,-107.7228,US,False,,,,False,,,,False,,,,True,µg/m³,19.5,19.5,False,,,,False,,,,False,,,
1165,Farmington,36.7969,-108.4725,US,False,,,,False,,,,False,,,,True,µg/m³,9.0,9.0,False,,,,False,,,,False,,,
1166,Santa Fe,35.6198,-106.0797,US,True,µg/m³,1.0,1.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1167,Taos,36.3833,-105.5833,US,True,µg/m³,8.5,8.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1168,Albany-Schenectady-Troy,42.6425,-73.7547,US,True,µg/m³,4.65,4.65,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1169,Buffalo-Niagara Falls,42.8781,-78.8094,US,True,µg/m³,4.15,4.15,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1170,ERIE,42.9981,-78.8993,US,True,µg/m³,9.6,3.1,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1171,ESSEX,44.3647,-73.9017,US,True,µg/m³,-1.65,-1.65,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1172,Malone,44.980598,-74.695297,US,True,µg/m³,1.15,1.15,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1173,KINGS,40.641819,-74.018707,US,True,µg/m³,2.8,2.8,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1174,Utica-Rome,43.0994,-75.225,US,True,µg/m³,-2.7,-2.7,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1175,Poughkeepsie-Newburgh-Middletown,41.4994,-74.0097,US,True,µg/m³,-0.35000000000000003,-0.35000000000000003,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1176,ROCKLAND,41.182079,-74.028191,US,True,µg/m³,0.10000000000000003,0.10000000000000003,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1177,Asheville,35.6075,-82.5833,US,True,µg/m³,-2.5,-2.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1178,Hickory-Lenoir-Morganton,35.73,-81.37,US,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1179,Fayetteville,35.041401,-78.953102,US,True,µg/m³,8.0,8.0,False,,,,False,,,,True,µg/m³,29.0,29.0,False,,,,False,,,,False,,,
1180,Thomasville-Lexington,35.8142,-80.2633,US,True,µg/m³,5.050000000000001,5.050000000000001,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1181,Durham,35.889402,-78.8747,US,True,µg/m³,8.125,8.25,False,,,,False,,,,True,µg/m³,9.75,10.0,True,ppm,0.185,0.185,False,,,,False,,,
1182,Rocky Mount,35.9889,-77.5867,US,True,µg/m³,11.0,11.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1183,Winston-Salem,36.1106,-80.2267,US,True,µg/m³,4.6,4.6,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1184,Greensboro-High Point,36.1092,-79.8011,US,False,,,,False,,,,False,,,,True,µg/m³,11.5,11.5,False,,,,False,,,,False,,,
1185,Raleigh-Cary,35.856098,-78.574203,US,True,µg/m³,10.333333333333334,10.0,False,,,,False,,,,True,µg/m³,20.5,20.5,True,ppm,0.36,0.37,False,,,,False,,,
1186,Charlotte-Gastonia-Concord,35.1514,-80.874084,US,True,µg/m³,8.833333333333334,8.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1187,MITCHELL,35.912487,-82.062082,US,True,µg/m³,1.5,1.5,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1188,Wilmington,34.3561,-77.8617,US,True,µg/m³,5.0,5.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1189,Greenville,34.843899,-82.414597,US,True,µg/m³,6.125,5.1,False,,,,False,,,,True,µg/m³,5.0,5.0,False,,,,False,,,,False,,,
1190,SWAIN,35.4356,-83.4436,US,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1191,ADAMS,38.79471,-118.381897,US,True,µg/m³,6.8,6.8,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1192,BELMONT,39.9679,-80.7464,US,False,,,,False,,,,False,,,,False,,,,True,ppm,0.1,0.1,False,,,,False,,,
1193,Cincinnati-Middletown,39.12886,-84.50404,US,True,µg/m³,6.708333333333332,6.1,False,,,,False,,,,True,µg/m³,10.0,10.0,True,ppm,0.135,0.135,False,,,,False,,,
1194,Cleveland-Elyria-Mentor,41.492191,-81.678552,US,True,µg/m³,7.75,7.35,False,,,,False,,,,True,µg/m³,10.0,10.0,True,ppm,0.28875,0.305,False,,,,False,,,
1195,Dayton,39.83562,-84.72049,US,True,µg/m³,7.8,8.1,False,,,,False,,,,False,,,,True,ppm,0.08,0.10500000000000001,False,,,,False,,,
1196,Weirton-Steubenville,40.366452,-80.615691,US,True,µg/m³,8.1,8.1,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1197,Toledo,41.644067,-83.54625,US,True,µg/m³,1.25,1.25,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1198,Youngstown-Warren-Boardman,41.095938,-80.80116,US,True,µg/m³,4.000000000000001,3.45,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1199,Canton-Massillon,40.800797,-81.372853,US,True,µg/m³,9.2,9.2,False,,,,False,,,,False,,,,True,ppm,0.35,0.35,False,,,,False,,,
1200,Akron,41.063526,-81.51627,US,True,µg/m³,7.4,7.4,False,,,,False,,,,False,,,,True,ppm,1.0750000000000002,1.05,False,,,,False,,,
1201,ADAIR,35.750599,-94.669701,US,True,µg/m³,1.0,1.0,False,,,,False,,,,True,µg/m³,11.0,11.0,False,,,,False,,,,False,,,
1202,Ardmore,34.256901,-97.474197,US,True,µg/m³,4.15,4.15,False,,,,False,,,,True,µg/m³,8.5,8.5,False,,,,False,,,,False,,,
1203,Oklahoma City,35.502968,-97.577674,US,True,µg/m³,5.733333333333333,5.9,False,,,,False,,,,True,µg/m³,11.666666666666666,11.0,True,ppm,0.17500000000000002,0.15000000000000002,False,,,,False,,,
1204,Lawton,34.632999,-98.428802,US,True,µg/m³,6.75,6.75,False,,,,False,,,,True,µg/m³,21.0,21.0,False,,,,False,,,,False,,,
1205,CUSTER,35.56028,-103.483658,US,True,µg/m³,3.6,3.6,False,,,,False,,,,True,µg/m³,12.333333333333334,10.0,False,,,,False,,,,False,,,
1206,DEWEY,36.1589,-98.9353,US,True,µg/m³,6.1,6.1,False,,,,False,,,,True,µg/m³,12.0,12.0,False,,,,False,,,,False,,,
1207,KAY,36.697189,-97.081278,US,True,µg/m³,5.4,5.4,False,,,,False,,,,True,µg/m³,11.5,11.5,False,,,,False,,,,False,,,
1208,Muskogee,35.792801,-95.301903,US,False,,,,False,,,,False,,,,True,µg/m³,9.5,9.5,False,,,,False,,,,False,,,
1209,NOWATA,36.918242,-95.632127,US,True,µg/m³,4.05,4.05,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1210,McAlester,34.906082,-95.794128,US,True,µg/m³,7.25,7.25,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
1211,Fort Smith,35.408138,-94.524414,US,True,µg/m³,4.0,4.0,False,,,,False,,,,False,,,,False,,,,False,,,,False,,,
